sentence	token	label
	about	O
	5	O
	years	O
	old	O
	in	O
	the	O
	Group	O
	and	O
	has	O
	been	O
	affected	O
	positively	O
	by	O
	the	O
	support	O
	he	O
	has	O
	always	O
	been	O
	getting	O
	.	O
	He	O
	has	O
	three	O
	children	O
	who	B-ORG
	have	O
	now	O
	completed	O
	class	O
	Eight	O
	to	O
	join	O
	Form	O
	one	O
	.	O
	This	O
	Group	O
	was	O
	very	O
	instrumental	O
	through	O
	its	O
	table	O
	banking	O
	in	O
	boosting	O
	him	O
	financially	O
	.	O
	Apart	O
	from	O
	paying	O
	school	O
	fees	O
	","	O
	my	O
	brother	O
	has	O
	also	O
	been	O
	able	O
	to	O
	start	O
	income	O
	generating	O
	projects	O
	which	O
	now	O
	form	O
	the	O
	basis	O
	of	O
	his	O
	progress	O
	.	O
	stop-x	stop-x
	I	O
	am	O
	Silus	B-ADLT
	Bulue	I-ADLT
	","	O
	the	O
	guardian	O
	to	O
	Isaac	B-MINR
	","	O
	a	O
	boy	O
	in	O
	Eshisungululi	B-ORG
	Junior	I-ORG
	Preparatory	I-ORG
	School	I-ORG
	.	O
	I	O
	have	O
	seen	O
	the	O
	goodness	O
	and	O
	profitability	O
	of	O
	this	O
	school	O
	to	O
	as	O
	many	O
	children	O
	in	O
	our	O
	society	O
	including	O
	the	O
	most	O
	vulnerable	O
	of	O
	them	O
	.	O
	In	O
	enhancing	O
	the	O
	development	O
	of	O
	our	O
	children	O
	","	O
	mental	O
	","	O
	spiritual	O
	","	O
	social	O
	and	O
	physical	O
	areas	O
	choosing	O
	to	O
	belong	O
	to	O
	this	O
	school	O
	as	O
	a	O
	guardian	O
	has	O
	not	O
	been	O
	a	O
	loss	O
	.	O
	stop-x	stop-x
	I	O
	am	O
	Nicholas	B-ADLT
	Milune	I-ADLT
	.	O
	I	O
	am	O
	a	O
	guardian	O
	at	O
	Ingavira	B-ORG
	Precious	I-ORG
	academy	I-ORG
	with	O
	a	O
	boy	O
	in	O
	class	O
	4	O
	by	O
	name	O
	Timothy	B-MINR
	Matia	I-MINR
	.	O
	He	O
	is	O
	my	O
	late	O
	brother	O
	","	O
	son	O
	whom	O
	I	O
	currently	O
	support	O
	to	O
	learn	O
	in	O
	this	O
	Academy	O
	because	O
	we	O
	believe	O
	in	O
	the	O
	effort	O
	being	O
	put	O
	in	O
	the	O
	learners	O
	at	O
	this	O
	Centre	O
	.	O
	We	O
	have	O
	approved	O
	of	O
	the	O
	dedication	O
	and	O
	sacrifice	O
	the	O
	teachers	O
	have	O
	invested	O
	into	O
	their	O
	pupils	O
	.	O
	This	O
	has	O
	even	O
	attracted	O
	as	O
	many	O
	children	O
	who	B-ORG
	have	O
	opted	O
	to	O
	migrate	O
	from	O
	as	O
	many	O
	neighbouring	O
	schools	O
	from	O
	the	O
	neighbourhood	O
	fueling	O
	the	O
	fact	O
	that	O
	this	O
	is	O
	an	O
	institution	O
	on	O
	the	O
	move	O
	.	O
	stop-x	stop-x
	My	O
	name	O
	is	O
	Jescah	B-ADLT
	Nyongesa	I-ADLT
	","	O
	a	O
	member	O
	of	O
	Sigalagala	B-ORG
	Women	I-ORG
	Group	I-ORG
	in	O
	Kakamega	B-LOC
	East	I-LOC
	District	I-LOC
	.	O
	Sigalagala	B-ORG
	Women	I-ORG
	Group	I-ORG
	was	O
	formed	O
	a	O
	few	O
	years	O
	back	O
	and	O
	I	O
	joined	O
	it	O
	in	O
	2009	O
	.	O
	Since	O
	then	O
	","	O
	I	O
	have	O
	realized	O
	a	O
	substantive	O
	amount	O
	of	O
	benefits	O
	.	O
	I	O
	have	O
	through	O
	its	O
	development	O
	agenda	O
	of	O
	table	O
	banking	O
	and	O
	merry	O
	go	O
	round	O
	initiative	O
	","	O
	been	O
	able	O
	met	O
	having	O
	had	O
	a	O
	house	O
	","	O
	to	O
	construct	O
	one	O
	.	O
	I	O
	have	O
	also	O
	been	O
	able	O
	with	O
	a	O
	similar	O
	support	O
	to	O
	start	O
	a	O
	lasting	O
	business	O
	that	O
	now	O
	supports	O
	my	O
	income	O
	well	O
	.	O
	stop-x	stop-x
	MILLIONS	O
	OF	O
	RESIDENTS	O
	of	O
	Nairobi	B-LOC
	's	O
	Eastlands	B-LOC
	have	O
	a	O
	reason	O
	to	O
	smile	O
	now	O
	that	O
	a	O
	Ksh	O
	.	O
	800	O
	Million	O
	Chinese	O
	funded	O
	hospital	O
	is	O
	about	O
	to	O
	be	O
	opened	O
	in	O
	Kayole	B-LOC
	.	O
	Top	O
	officials	O
	from	O
	the	O
	Chinese	B-ORG
	government	I-ORG
	who	B-ORG
	built	O
	the	O
	facility	O
	showcased	O
	the	O
	expensive	O
	buildings	O
	and	O
	high	O
	-	O
	tech	O
	equipments	O
	in	O
	the	O
	hospital	O
	on	O
	yesterday	O
	for	O
	the	O
	first	O
	time	O
	since	O
	its	O
	completion	O
	November	O
	2010	O
	.	O
	stop-x	stop-x
	DISABILITY	O
	IS	O
	NOT	O
	INABILITY	O
	Mentally	O
	handicapped	O
	individuals	O
	form	O
	the	O
	highest	O
	percentage	O
	in	O
	Busia	B-LOC
	county	I-LOC
	.	O
	This	O
	is	O
	due	O
	to	O
	health	O
	deprivation	O
	of	O
	mother	O
	to	O
	child	O
	malnutrition	O
	","	O
	inaccessibility	O
	to	O
	health	O
	services	O
	.	O
	SHADES	B-ORG
	","	O
	a	O
	theatre	O
	group	O
	tried	O
	to	O
	advocate	O
	for	O
	the	O
	right	O
	of	O
	this	O
	minority	O
	group	O
	since	O
	they	O
	can	O
	not	O
	demand	O
	for	O
	their	O
	rights	O
	as	O
	citizens	O
	.	O
	For	O
	this	O
	they	O
	are	O
	taken	O
	advantage	O
	of	O
	and	O
	as	O
	a	O
	result	O
	most	O
	of	O
	them	O
	succumb	O
	to	O
	rape	O
	","	O
	incest	O
	","	O
	HIV	O
	/	O
	AIDS	O
	","	O
	sodomy	O
	and	O
	unwanted	O
	pregnancies	O
	.	O
	Due	O
	to	O
	inadequate	O
	funds	O
	","	O
	SHADES	B-ORG
	did	O
	not	O
	succeed	O
	to	O
	create	O
	awwreness	O
	and	O
	provide	O
	the	O
	basic	O
	needs	O
	for	O
	these	O
	minority	O
	group	O
	in	O
	sorciety	O
	.	O
	It	O
	was	O
	realized	O
	that	O
	these	O
	group	O
	is	O
	stigmatized	O
	from	O
	a	O
	tender	O
	age	O
	in	O
	life	O
	by	O
	their	O
	own	O
	parents	O
	and	O
	community	O
	at	O
	large	O
	.	O
	stop-x	stop-x
	UNITED	O
	WE	O
	STAND	O
	After	O
	the	O
	post	O
	-	O
	election	O
	chaos	O
	in	O
	kenya	B-LOC
	","	O
	there	O
	was	O
	intense	O
	cold	O
	war	O
	among	O
	different	O
	communities	O
	.	O
	There	O
	was	O
	suspicion	O
	and	O
	distruct	O
	among	O
	citizens	O
	hence	O
	there	O
	was	O
	no	O
	peaceful	O
	co	O
	-	O
	existence	O
	","	O
	no	O
	togetherness	O
	and	O
	no	O
	sence	O
	of	O
	direction	O
	among	O
	citizens	O
	.	O
	DRABEZ	B-ORG
	a	O
	drama	O
	club	O
	organised	O
	talent	O
	shows	O
	with	O
	an	O
	aim	O
	to	O
	shore	O
	cultural	O
	diversity	O
	and	O
	bring	O
	about	O
	unity	O
	.	O
	They	O
	also	O
	organised	O
	football	O
	tournaments	O
	which	O
	spread	O
	in	O
	western	B-LOC
	province	I-LOC
	in	O
	kakamega	B-LOC
	","	I-LOC
	Bungoma	I-LOC
	and	O
	Busia	B-LOC
	towns	I-LOC
	.	O
	at	O
	the	O
	end	O
	of	O
	the	O
	first	O
	programme	O
	there	O
	was	O
	hormony	O
	and	O
	poise	O
	among	O
	those	O
	who	B-ORG
	atttended	O
	the	O
	activities	O
	.	O
	stop-x	stop-x
	Many	O
	people	O
	in	O
	Kibera	B-LOC
	were	O
	dieing	O
	because	O
	there	O
	were	O
	no	O
	hospitals	O
	.	O
	Kibera	B-LOC
	was	O
	considered	O
	to	O
	be	O
	in	O
	a	O
	remote	O
	area	O
	.	O
	African	B-ORG
	medical	I-ORG
	research	I-ORG
	foundation	I-ORG
	(	I-ORG
	AMREF	I-ORG
	)	I-ORG
	came	O
	up	O
	with	O
	a	O
	specific	O
	solution	O
	of	O
	building	O
	hospitals	O
	in	O
	remote	O
	areas	O
	which	O
	led	O
	to	O
	the	O
	building	O
	of	O
	a	O
	hospital	O
	in	O
	Kibera	B-LOC
	at	O
	Laini	B-LOC
	Saba	I-LOC
	.	O
	stop-x	stop-x
	A	O
	student	O
	from	O
	Masinde	B-ORG
	Muliro	I-ORG
	university	I-ORG
	who	B-ORG
	survived	O
	an	O
	accident	O
	that	O
	left	O
	nine	O
	people	O
	dead	O
	after	O
	their	O
	university	O
	bus	O
	crashed	O
	into	O
	a	O
	matatu	O
	say	O
	that	O
	the	O
	mishap	O
	could	O
	have	O
	been	O
	avoided	O
	if	O
	the	O
	road	O
	had	O
	been	O
	good	O
	.	O
	Ken	B-ADLT
	Juma	I-ADLT
	said	O
	prior	O
	to	O
	the	O
	crash	O
	that	O
	he	O
	saw	O
	a	O
	matatu	O
	attempt	O
	to	O
	overtake	O
	another	O
	one	O
	","	O
	but	O
	braked	O
	suddenly	O
	upon	O
	seeing	O
	an	O
	oncoming	O
	vehicle	O
	","	O
	forcing	O
	the	O
	varsity	O
	bus	O
	to	O
	ram	O
	it	O
	from	O
	behind	O
	.	O
	Teh	O
	varsity	O
	bus	O
	driver	O
	tried	O
	as	O
	much	O
	as	O
	he	O
	could	O
	to	O
	avoid	O
	hitting	O
	the	O
	matatu	O
	that	O
	had	O
	just	O
	ovetaken	O
	us	O
	","	O
	but	O
	his	O
	efforts	O
	were	O
	hammered	O
	by	O
	a	O
	huge	O
	pathhole	O
	","	O
	which	O
	he	O
	also	O
	tried	O
	to	O
	avoid	O
	but	O
	all	O
	went	O
	in	O
	vain	O
	.	O
	The	O
	last	O
	thing	O
	Ken	B-ADLT
	Juma	I-ADLT
	heard	O
	was	O
	a	O
	bang	O
	and	O
	he	O
	lost	O
	conciousness	O
	until	O
	the	O
	next	O
	morning	O
	when	O
	he	O
	found	O
	himself	O
	in	O
	the	O
	hospital	O
	bed	O
	.	O
	Speaking	O
	from	O
	his	O
	hospital	O
	bed	O
	","	O
	Ken	B-ADLT
	told	O
	me	O
	they	O
	were	O
	less	O
	than	O
	a	O
	kilometre	O
	from	O
	a	O
	village	O
	near	O
	kilimani	B-LOC
	market	I-LOC
	","	O
	where	O
	the	O
	burial	O
	of	O
	the	O
	collegue	O
	was	O
	taking	O
	place	O
	.	O
	Most	O
	of	O
	those	O
	i	O
	interviewed	O
	blamed	O
	the	O
	state	O
	of	O
	the	O
	roads	O
	in	O
	Western	B-LOC
	province	I-LOC
	for	O
	the	O
	escalating	O
	number	O
	of	O
	accidents	O
	and	O
	urged	O
	the	O
	government	O
	to	O
	immediately	O
	rectify	O
	the	O
	situation	O
	in	O
	order	O
	to	O
	save	O
	lives	O
	for	O
	If	O
	the	O
	pathholes	O
	hadent	O
	been	O
	there	O
	","	O
	the	O
	driver	O
	of	O
	the	O
	varsity	O
	bus	O
	could	O
	have	O
	avoided	O
	the	O
	accident	O
	even	O
	though	O
	the	O
	matatu	O
	driver	O
	was	O
	on	O
	the	O
	wrong	O
	.	O
	stop-x	stop-x
	IN	O
	KISUMU	B-LOC
	TOWN	I-LOC
	","	O
	there	O
	was	O
	a	O
	woman	O
	whose	O
	husband	O
	was	O
	working	O
	in	O
	on	O
	of	O
	the	O
	big	O
	firms	O
	.	O
	In	O
	the	O
	year	O
	2006	O
	","	O
	the	O
	husband	O
	died	O
	and	O
	the	O
	woman	O
	was	O
	left	O
	helpless	O
	and	O
	childless	O
	.	O
	She	O
	decided	O
	to	O
	to	O
	start	O
	up	O
	a	O
	small	O
	business	O
	which	O
	could	O
	help	O
	her	O
	sustain	O
	herself	O
	in	O
	life	O
	.	O
	She	O
	was	O
	selling	O
	vegetables	O
	along	O
	the	O
	road	O
	for	O
	three	O
	good	O
	years	O
	until	O
	one	O
	day	O
	some	O
	whites	O
	from	O
	Europe	O
	working	O
	at	O
	UNEP	B-ORG
	saw	O
	her	O
	and	O
	went	O
	and	O
	interviewed	O
	her	O
	.	O
	After	O
	the	O
	interview	O
	","	O
	she	O
	was	O
	given	O
	Ksh	O
	.	O
	300	O
	","	O
	0	O
	by	O
	the	O
	people	O
	.	O
	She	O
	could	O
	not	O
	imagine	O
	what	O
	had	O
	happened	O
	to	O
	her	O
	.	O
	So	O
	there	O
	was	O
	a	O
	time	O
	when	O
	she	O
	decided	O
	to	O
	to	O
	open	O
	up	O
	a	O
	small	O
	kiosk	O
	.	O
	This	O
	kiosk	O
	grew	O
	into	O
	a	O
	supermarket	O
	within	O
	two	O
	years	O
	and	O
	now	O
	this	O
	woman	O
	who	B-ORG
	was	O
	helpless	O
	found	O
	herself	O
	self	O
	-	O
	employed	O
	and	O
	her	O
	gratitude	O
	goes	O
	to	O
	UNEP	B-ORG
	for	O
	making	O
	her	O
	who	B-ORG
	she	O
	is	O
	to	O
	date	O
	.	O
	stop-x	stop-x
	Our	O
	community	O
	we	O
	have	O
	many	O
	informal	O
	sectors	O
	e.	B-ORG
	g	O
	Salon	O
	","	O
	shop	O
	keeper	O
	","	O
	Boda	O
	-	O
	Boda	O
	cyclist	O
	","	O
	Food	O
	venders	O
	and	O
	Taxi	O
	drivers	O
	.	O
	But	O
	some	O
	of	O
	them	O
	His	O
	/	O
	Her	O
	got	O
	the	O
	problem	O
	of	O
	HIV	O
	/	O
	AIDS	O
	.	O
	We	O
	sertise	O
	them	O
	about	O
	HIV	O
	/	O
	AIDS	O
	How	O
	to	O
	prevetn	O
	and	O
	signs	O
	of	O
	symptoms	O
	.	O
	After	O
	that	O
	they	O
	change	O
	.	O
	Now	O
	His	O
	/	O
	Her	O
	is	O
	happy	O
	in	O
	community	O
	Because	O
	HIs	O
	/	O
	her	O
	recieve	O
	the	O
	base	O
	needs	O
	and	O
	referal	O
	in	O
	the	O
	different	O
	Hospitals	O
	.	O
	stop-x	stop-x
	A	O
	story	O
	about	O
	a	O
	child	O
	called	O
	Babu	B-MINR
	.	O
	now	O
	his	O
	child	O
	had	O
	nine	O
	year	O
	.	O
	It	O
	was	O
	very	O
	let	O
	in	O
	the	O
	evening	O
	a	O
	found	O
	his	O
	chidl	O
	sleeping	O
	on	O
	the	O
	verander	O
	of	O
	the	O
	shops	O
	of	O
	a	O
	setain	O
	moncole	O
	which	O
	i	O
	was	O
	running	O
	.	O
	this	O
	was	O
	Bwani	O
	mancel	O
	I	O
	packed	O
	this	O
	boy	O
	asking	O
	where	O
	and	O
	when	O
	he	O
	started	O
	to	O
	stay	O
	on	O
	the	O
	shops	O
	at	O
	night	O
	","	O
	this	O
	gave	O
	a	O
	very	O
	big	O
	story	O
	abbout	O
	his	O
	step	O
	mother	O
	called	O
	maria	O
	this	O
	lady	O
	used	O
	to	O
	canned	O
	severely	O
	and	O
	no	O
	allowing	O
	him	O
	cooke	O
	food	O
	for	O
	more	O
	than	O
	four	O
	month	O
	yet	O
	this	O
	boy	O
	had	O
	no	O
	father	O
	.	O
	I	O
	picked	O
	Baba	O
	through	O
	legal	O
	stages	O
	from	O
	2004up	O
	to	O
	know	O
	.	O
	Babu	B-MINR
	is	O
	giving	O
	good	O
	of	O
	p7	O
	and	O
	ow	O
	Babu	B-MINR
	is	O
	my	O
	son	O
	to	O
	see	O
	school	O
	of	O
	Bwaire	B-ORG
	High	I-ORG
	School	I-ORG
	and	O
	my	O
	society	O
	also	O
	helps	O
	with	O
	some	O
	funds	O
	to	O
	connutinue	O
	.	O
	I	O
	live	O
	to	O
	get	O
	a	O
	good	O
	promiemg	O
	.	O
	stop-x	stop-x
	WHO	B-ORG
	is	O
	World	B-ORG
	health	I-ORG
	Organisation	I-ORG
	.	O
	It	O
	helps	O
	people	O
	with	O
	various	O
	diseases	O
	.	O
	This	O
	organisation	O
	has	O
	help	O
	peopleto	O
	improve	O
	their	O
	living	O
	standards	O
	of	O
	life	O
	.	O
	People	O
	who	O
	suffered	O
	from	O
	HIV	O
	/	O
	AIDs	O
	has	O
	got	O
	much	O
	help	O
	from	O
	this	O
	organisation	O
	.	O
	Who	O
	provides	O
	them	O
	health	O
	care	O
	food	O
	.	O
	medical	O
	and	O
	love	O
	It	O
	has	O
	also	O
	sponsored	O
	HIV	O
	/	O
	AIDs	O
	programmes	O
	like	O
	UNAIDS	B-ORG
	.	O
	The	O
	program	O
	has	O
	brought	O
	together	O
	both	O
	financial	O
	and	O
	human	O
	resources	O
	to	O
	create	O
	awareness	O
	of	O
	HIV	O
	/	O
	AIDS	O
	in	O
	Africa	B-LOC
	.	O
	stop-x	stop-x
		
	Dorcus	B-MINR
	was	O
	eleven	O
	years	O
	old	O
	.	O
	One	O
	day	O
	she	O
	was	O
	playing	O
	and	O
	saw	O
	a	O
	women	O
	carried	O
	bundle	O
	of	O
	wood	O
	.	O
	The	O
	woman	O
	was	O
	so	O
	tired	O
	Doricus	B-MINR
	ran	O
	to	O
	the	O
	old	O
	woman	O
	and	O
	helped	O
	her	O
	curry	O
	the	O
	wooden	O
	.	O
	The	O
	woman	O
	was	O
	so	O
	happy	O
	to	O
	doricas	B-MINR
	.	O
	Doricas	B-MINR
	continued	O
	helping	O
	the	O
	woman	O
	till	O
	this	O
	day	O
	.	O
	stop-x	stop-x
	Transport	O
	is	O
	the	O
	movement	O
	of	O
	people	O
	and	O
	goods	O
	from	O
	one	O
	place	O
	to	O
	another	O
	.	O
	Common	O
	forms	O
	of	O
	transport	O
	include	O
	:	O
	Traditionals	O
	.	O
	Examples-	O
	walking	O
	on	O
	foot	O
	;	O
	horse	O
	drawn	O
	","	O
	ox	O
	drawn	O
	","	O
	means	O
	","	O
	camel	O
	carrying	O
	luggage	O
	and	O
	canoe	O
	.	O
	In	O
	Kenya	B-LOC
	there	O
	are	O
	modern	O
	.	O
	Examples	O
	such	O
	as	O
	people	O
	travelling	O
	on	O
	foot	O
	","	O
	use	O
	of	O
	animals	O
	like	O
	donkey	O
	and	O
	camels	O
	","	O
	bicycles	O
	","	O
	cars	O
	","	O
	buses	O
	","	O
	lorries	O
	","	O
	tankers	O
	","	O
	ships	O
	","	O
	trains	O
	","	O
	aeroplanes	O
	","	O
	helicopter	O
	and	O
	pipeline	O
	.	O
	Main	O
	transport	O
	network	O
	in	O
	Eastern	B-LOC
	Africa	I-LOC
	.	O
	The	O
	earliest	O
	roads	O
	to	O
	be	O
	built	O
	in	O
	Kenya	B-LOC
	were	O
	the	O
	Mackinon	B-LOC
	road	I-LOC
	from	O
	Nairobi	B-LOC
	to	O
	Kibwezi	B-LOC
	and	O
	the	O
	road	O
	from	O
	Nairobi	B-LOC
	toPort	O
	Victoria	B-LOC
	in	O
	Bussia	B-LOC
	district	I-LOC
	.	O
	Today	O
	there	O
	are	O
	many	O
	roads	O
	link	O
	between	O
	urban	O
	centres	O
	in	O
	Kenya	B-LOC
	.	O
	stop-x	stop-x
	Wildlife	O
	refers	O
	to	O
	plants	O
	and	O
	animals	O
	that	O
	exist	O
	in	O
	the	O
	environment	O
	under	O
	natural	O
	conditions	O
	","	O
	without	O
	any	O
	interference	O
	from	O
	human	O
	activities	O
	.	O
	Wild	O
	plants	O
	are	O
	called	O
	flora	O
	while	O
	wild	O
	animals	O
	are	O
	called	O
	fauna	O
	.	O
	Wildlife	O
	is	O
	protected	O
	in	O
	national	O
	parks	O
	national	O
	reserves	O
	","	O
	marine	O
	parks	O
	and	O
	bird	O
	sanctuaries	O
	.	O
	In	O
	Kenya	B-LOC
	the	O
	largest	O
	national	O
	park	O
	is	O
	Tsavo	B-LOC
	National	I-LOC
	Park	I-LOC
	.	O
	The	O
	game	O
	reserves	O
	in	O
	the	O
	Rift	B-LOC
	Valley	I-LOC
	provinced	I-LOC
	is	O
	famous	O
	all	O
	over	O
	the	O
	world	O
	.	O
	because	O
	of	O
	the	O
	many	O
	wild	O
	animals	O
	it	O
	has	O
	.	O
	Lake	B-LOC
	Nakuru	I-LOC
	National	I-LOC
	Park	I-LOC
	is	O
	also	O
	famous	O
	because	O
	it	O
	is	O
	the	O
	leading	O
	bird	O
	sanctuary	O
	where	O
	flamingoes	O
	are	O
	conserved	O
	.	O
	The	O
	group	O
	of	O
	K.	B-ORG
	S.	I-ORG
	W.	I-ORG
	has	O
	encourage	O
	wildlife	O
	to	O
	be	O
	continued	O
	in	O
	country	O
	Kenya	B-LOC
	.	O
	stop-x	stop-x
	THERE	O
	IS	O
	THIS	O
	GROUP	O
	led	O
	by	O
	Mr.	B-ADLT
	Lex	I-ADLT
	called	O
	Shallow	B-ORG
	wells	I-ORG
	International	I-ORG
	Movement	I-ORG
	that	O
	helps	O
	people	O
	to	O
	find	O
	a	O
	big	O
	secret	O
	of	O
	looking	O
	for	O
	water	O
	underground	O
	.	O
	Many	O
	people	O
	have	O
	succeeded	O
	due	O
	to	O
	lack	O
	of	O
	water	O
	people	O
	just	O
	dig	O
	a	O
	well	O
	and	O
	get	O
	what	O
	they	O
	want	O
	.	O
	Thanks	O
	a	O
	lot	O
	to	O
	Mr.	B-ADLT
	Lex	I-ADLT
	","	O
	with	O
	your	O
	followers	O
	.	O
	Continue	O
	helping	O
	people	O
	and	O
	God	O
	is	O
	going	O
	to	O
	reward	O
	you	O
	.	O
	Thank	O
	you	O
	very	O
	much	O
	.	O
	stop-x	stop-x
	Taso	B-ORG
	has	O
	helped	O
	to	O
	give	O
	ARVS	O
	to	O
	people	O
	with	O
	AIDS	O
	and	O
	it	O
	provides	O
	food	O
	security	O
	and	O
	counselling	O
	to	O
	them	O
	.	O
	And	O
	this	O
	has	O
	helped	O
	to	O
	reduce	O
	the	O
	spread	O
	of	O
	HIV	O
	/	O
	AIDS	O
	in	O
	country	O
	.	O
	stop-x	stop-x
		
	Entebbe	B-ORG
	AIDS	I-ORG
	Research	I-ORG
	centre	I-ORG
	which	O
	found	O
	in	O
	wakiso	B-LOC
	district	I-LOC
	has	O
	faight	O
	to	O
	stop	O
	the	O
	spread	O
	of	O
	HIV	O
	/	O
	AIDS	O
	in	O
	mukono	B-LOC
	ditrict	I-LOC
	.	O
	It	O
	carries	O
	out	O
	blood	O
	testing	O
	then	O
	it	O
	also	O
	tried	O
	to	O
	introduce	O
	a	O
	vaccine	O
	which	O
	would	O
	help	O
	to	O
	control	O
	AIDS	O
	carries	O
	out	O
	counselling	O
	sessions	O
	to	O
	people	O
	with	O
	AIDS	O
	.	O
	stop-x	stop-x
		
	Uganda	B-ORG
	Joint	I-ORG
	clinical	I-ORG
	Research	I-ORG
	council	I-ORG
	is	O
	located	O
	at	O
	mengo	B-LOC
	-	I-LOC
	kampala	I-LOC
	acting	O
	as	O
	a	O
	research	O
	centre	O
	for	O
	HIV	O
	-	O
	AIDS	O
	and	O
	cancer	O
	Uganda	B-LOC
	.	O
	It	O
	contributed	O
	to	O
	providing	O
	treatment	O
	to	O
	HIV	O
	/	O
	AIDS	O
	and	O
	cancer	O
	patients	O
	in	O
	Mukono	B-LOC
	district	I-LOC
	.	O
	All	O
	in	O
	all	O
	to	O
	reduce	O
	HIV	O
	-	O
	AIDS	O
	prevelence	O
	in	O
	Uganda	B-LOC
	.	O
	stop-x	stop-x
		
	There	O
	was	O
	a	O
	boy	O
	selling	O
	Eggs	O
	in	O
	the	O
	community	O
	but	O
	he	O
	had	O
	an	O
	idea	O
	of	O
	going	O
	back	O
	to	O
	school	O
	where	O
	the	O
	guardian	O
	had	O
	no	O
	school	O
	fees	O
	.	O
	The	O
	boy	O
	Aproached	O
	an	O
	local	O
	leader	O
	who	O
	directed	O
	hin	O
	to	O
	me	O
	and	O
	i	O
	told	O
	the	O
	boy	O
	that	O
	we	O
	have	O
	only	O
	the	O
	chance	O
	of	O
	vocational	O
	trainings	O
	.	O
	Teh	O
	boy	O
	came	O
	with	O
	the	O
	Guardian	O
	where	O
	the	O
	Guardian	O
	Become	O
	happy	O
	and	O
	the	O
	boy	O
	Joined	O
	the	O
	project	O
	which	O
	was	O
	being	O
	implemented	O
	by	O
	PLA	B-ORG
	-	I-ORG
	Child	I-ORG
	Domestic	I-ORG
	Workers	I-ORG
	.	O
	The	O
	boy	O
	Joined	O
	Mechanical	O
	Trainings	O
	where	O
	he	O
	was	O
	very	O
	intrested	O
	in	O
	and	O
	because	O
	a	O
	mechanic	O
	to	O
	Automatic	O
	gear	O
	BOx	O
	cars	O
	.	O
	The	O
	boy	O
	is	O
	now	O
	a	O
	self	O
	employe	O
	and	O
	is	O
	renting	O
	a	O
	house	O
	where	O
	he	O
	is	O
	living	O
	.	O
	stop-x	stop-x
		
	TASO	B-ORG
	an	O
	organisation	O
	helped	O
	the	O
	people	O
	with	O
	HIV	O
	/	O
	AIDS	O
	throuugh	O
	providing	O
	essential	O
	needs	O
	to	O
	people	O
	with	O
	HIV	O
	/	O
	AIDs	O
	infections	O
	.	O
	This	O
	organization	O
	great	O
	a	O
	good	O
	conduct	O
	of	O
	counselling	O
	people	O
	in	O
	kizungu	B-LOC
	at	O
	Mbarara	B-LOC
	in	O
	order	O
	to	O
	know	O
	their	O
	status	O
	.	O
	stop-x	stop-x
		
	Mukono	B-ORG
	triangle	I-ORG
	Program	I-ORG
	under	O
	the	O
	Government	B-ORG
	of	I-ORG
	Uganda	I-ORG
	helped	O
	people	O
	who	O
	lost	O
	their	O
	properties	O
	in	O
	the	O
	bush	O
	war	O
	which	O
	brought	O
	N.	B-ORG
	R.	I-ORG
	M.	I-ORG
	in	O
	power	O
	so	O
	it	O
	helped	O
	to	O
	promote	O
	development	O
	in	O
	Mukono	B-LOC
	triangle	I-LOC
	.	O
	stop-x	stop-x
		
	Entebbe	B-ORG
	AIDS	I-ORG
	research	I-ORG
	centre	I-ORG
	which	O
	found	O
	in	O
	mukono	B-LOC
	district	I-LOC
	it	O
	has	O
	fight	O
	to	O
	stop	O
	the	O
	spread	O
	of	O
	HIV	O
	in	O
	Uganda	B-LOC
	.	O
	it	O
	carries	O
	out	O
	blood	O
	testing	O
	it	O
	tried	O
	to	O
	introduce	O
	a	O
	vaccine	O
	which	O
	will	O
	help	O
	to	O
	control	O
	AIDS	O
	and	O
	carries	O
	out	O
	conselling	O
	sessions	O
	to	O
	people	O
	with	O
	HIV	O
	-	O
	AIDS	O
	.	O
	Our	O
	community	O
	being	O
	a	O
	small	O
	and	O
	well	O
	known	O
	for	O
	education	O
	it	O
	was	O
	also	O
	known	O
	for	O
	having	O
	poor	O
	people	O
	.	O
	As	O
	a	O
	matter	O
	of	O
	fact	O
	people	O
	were	O
	not	O
	able	O
	to	O
	complete	O
	their	O
	school	O
	fees	O
	hence	O
	leading	O
	to	O
	school	O
	dropout	O
	.	O
	This	O
	continued	O
	for	O
	sometime	O
	and	O
	the	O
	cdf	O
	(	O
	community	B-ORG
	development	I-ORG
	fund	I-ORG
	)	O
	had	O
	to	O
	step	O
	in	O
	and	O
	assist	O
	in	O
	providing	O
	fees	O
	.	O
	The	O
	dropouts	O
	were	O
	able	O
	to	O
	go	O
	back	O
	to	O
	school	O
	.	O
	As	O
	per	O
	me	O
	i	O
	was	O
	unable	O
	to	O
	pay	O
	my	O
	K.	B-OTHR
	C.	I-OTHR
	P.	I-OTHR
